item_idx,assoc_item_idx,rank,support_count,confidence,lift
4866,4067,1,3,0.15,112.48
4866,3270,2,3,0.15,67.13
4866,1301,3,3,0.15,52.02
4866,3590,4,5,0.25,47.19
7091,4449,1,3,0.0545,252.24
7091,7151,2,8,0.1455,126.12
7151,7091,1,8,0.25,126.12
3045,2826,1,3,0.25,105.1
2932,5095,1,4,0.6667,440.41
6375,3370,1,3,0.4286,410.04
4780,2945,1,3,0.3333,330.31
5143,2112,1,5,0.7143,861.68
7135,1966,1,3,0.0476,44.04
7135,2808,2,3,0.0476,38.86
7135,5270,3,3,0.0476,17.38
5652,804,1,3,0.4286,2378.23
5652,1456,2,4,0.5714,1441.35
5652,746,3,3,0.4286,625.85
6057,171,1,4,0.2353,204.01
6057,4850,2,4,0.2353,171.8
6057,2818,3,3,0.1765,168.84
6057,524,4,3,0.1765,168.84
6057,4668,5,3,0.1765,139.9
6057,5904,6,3,0.1765,116.58
6057,6893,7,3,0.1765,113.87
5908,3023,1,3,0.1071,49.55
5908,3039,2,3,0.1071,47.95
5908,7051,3,3,0.1071,30.65
5908,4503,4,3,0.1071,18.7
5502,4812,1,9,0.2432,118.4
4696,4116,1,3,0.0968,149.17
4696,6134,2,3,0.0968,76.72
4696,667,3,3,0.0968,72.57
729,1968,1,3,0.3333,924.87
729,4821,2,3,0.3333,237.15
1968,729,1,3,0.3,924.87
1787,2773,1,4,0.0816,151.0
1787,5795,2,5,0.102,74.51
1787,3416,3,5,0.102,62.92
1787,5290,4,4,0.0816,32.83
4840,187,1,3,0.1579,141.32
6498,5161,1,3,0.0652,2.85
5034,4821,1,4,0.2,142.29
6819,5304,1,3,0.12,110.98
6819,1823,2,3,0.12,95.13
6819,7067,3,3,0.12,77.43
6819,1635,4,3,0.12,39.64
6819,1348,5,3,0.12,9.3
2773,1787,1,4,0.2667,151.0
2773,6084,2,3,0.2,77.07
1450,5149,1,3,0.1765,816.06
1450,1237,2,3,0.1765,445.12
5149,1450,1,3,0.5,816.06
1461,5587,1,3,0.12,72.38
2204,4791,1,6,0.125,182.54
2204,6089,2,3,0.0625,102.01
2204,1078,3,5,0.1042,90.32
2204,2325,4,4,0.0833,68.0
2204,6575,5,4,0.0833,52.55
2204,1366,6,3,0.0625,32.72
2204,3590,7,3,0.0625,11.8
2325,6802,1,3,0.0882,87.43
2325,1934,2,4,0.1176,85.9
2325,1078,3,3,0.0882,76.51
2325,6575,4,4,0.1176,74.19
2325,2204,5,4,0.1176,68.0
3320,2590,1,11,0.094,66.89
3320,1213,2,3,0.0256,59.29
3320,5169,3,3,0.0256,59.29
3320,3328,4,10,0.0855,53.9
3320,6642,5,3,0.0256,47.43
3320,3563,6,4,0.0342,30.6
3320,1864,7,5,0.0427,26.35
3320,63,8,3,0.0256,26.35
3320,1934,9,3,0.0256,18.72
3320,5100,10,3,0.0256,16.55
4603,5066,1,3,0.3333,19.27
4449,7091,1,3,0.5,252.24
2526,1546,1,3,0.1071,495.46
2526,224,2,6,0.2143,212.34
2526,63,3,5,0.1786,183.51
2526,7123,4,3,0.1071,165.15
2526,6864,5,5,0.1786,110.1
2526,5995,6,4,0.1429,96.68
2526,1301,7,3,0.1071,37.16
2526,3590,8,4,0.1429,26.96
2000,3541,1,3,0.25,1387.3
3541,2000,1,3,0.6,1387.3
5896,6006,1,3,0.3333,660.62
6006,5896,1,3,0.2143,660.62
335,1511,1,5,0.2778,642.27
1511,335,1,5,0.4167,642.27
2597,541,1,3,0.15,42.91
2597,1938,2,3,0.15,42.04
2590,5248,1,3,0.0769,266.79
2590,5549,2,3,0.0769,266.79
2590,1213,3,4,0.1026,237.15
2590,3320,4,11,0.2821,66.89
2590,3328,5,3,0.0769,48.51
2590,1864,6,3,0.0769,47.43
5248,2590,1,3,0.375,266.79
818,3693,1,3,0.1875,1300.59
3693,818,1,3,0.75,1300.59
108,2037,1,3,0.3,1040.47
3150,5178,1,3,0.1579,486.77
3150,2350,2,4,0.2105,233.65
5178,3150,1,3,0.3333,486.77
4970,6399,1,4,0.2353,251.1
1864,7112,1,3,0.0667,369.95
1864,3563,2,4,0.0889,79.56
1864,2590,3,3,0.0667,47.43
1864,3320,4,5,0.1111,26.35
7112,1864,1,3,0.6,369.95
6642,3320,1,3,0.2,47.43
4178,3293,1,3,0.1765,181.35
6623,4791,1,3,0.25,365.08
6623,6575,2,3,0.25,157.65
6623,3590,3,3,0.25,47.19
168,4171,1,3,0.3333,2312.17
168,3206,2,3,0.3333,1321.24
3206,168,1,3,0.4286,1321.24
4171,168,1,3,0.75,2312.17
4006,2834,1,3,0.75,1156.08
4006,6890,2,3,0.75,1095.24
317,5100,1,3,0.5,322.63
5100,53,1,3,0.0698,483.94
5100,317,2,3,0.0698,322.63
5100,5771,3,3,0.0698,193.58
5100,1099,4,3,0.0698,175.98
5100,2299,5,9,0.2093,165.92
5100,5148,6,3,0.0698,161.31
5100,1087,7,3,0.0698,113.87
5100,1301,8,5,0.1163,40.33
5100,4337,9,3,0.0698,37.23
5100,3490,10,3,0.0698,34.57
6908,3570,1,3,0.1429,396.37
6908,2369,2,3,0.1429,152.45
6908,3762,3,3,0.1429,123.87
1213,2590,1,4,0.3333,237.15
1213,3320,2,3,0.25,59.29
3644,139,1,3,0.5,1261.18
3644,4502,2,3,0.5,495.46
2013,6142,1,3,0.5,201.06
6340,960,1,4,0.8,853.72
1032,5199,1,5,0.625,1734.12
1032,5318,2,3,0.375,743.2
3504,5443,1,5,0.2174,463.98
3504,1340,2,4,0.1739,438.67
3504,3647,3,4,0.1739,283.85
3504,5612,4,4,0.1739,193.02
3504,2971,5,3,0.1304,150.79
3504,3380,6,3,0.1304,150.79
3647,3504,1,4,0.2353,283.85
427,1092,1,3,0.1579,876.19
427,6667,2,4,0.2105,449.33
6667,427,1,4,0.3077,449.33
3063,3705,1,3,0.3,208.09
709,4626,1,4,0.3333,280.26
1535,6231,1,4,0.6667,1681.58
6231,1535,1,4,0.3636,1681.58
6231,3569,2,3,0.2727,1081.01
2702,3563,1,6,0.6,537.02
3563,2702,1,6,0.1935,537.02
3563,960,2,3,0.0968,103.27
3563,1864,3,4,0.129,79.56
3563,3320,4,4,0.129,30.6
5350,5383,1,3,0.4286,191.79
4774,3877,1,3,0.4286,264.25
3383,4207,1,4,0.1905,49.86
4784,6905,1,3,1.0,3468.25
6905,4784,1,3,0.375,3468.25
2331,676,1,3,0.1364,270.25
2331,252,2,3,0.1364,114.65
2331,3190,3,3,0.1364,102.26
2331,1301,4,5,0.2273,78.82
2331,5185,5,3,0.1364,68.79
2331,3590,6,3,0.1364,25.74
782,3392,1,3,0.2727,56.9
2263,196,1,3,0.375,2080.95
2263,2755,2,5,0.625,1926.81
2263,324,3,3,0.375,945.89
2755,2263,1,5,0.5556,1926.81
2755,196,2,3,0.3333,1849.73
2755,324,3,3,0.3333,840.79
6568,5886,1,3,0.2143,145.01
2708,3501,1,3,0.6,4161.9
3501,2708,1,3,0.75,4161.9
3250,5946,1,3,0.4286,198.19
3353,2369,1,3,0.1111,118.57
3353,4500,2,3,0.1111,23.71
3490,6356,1,3,0.0536,212.34
3490,2710,2,5,0.0893,99.09
3490,5215,3,4,0.0714,70.78
3490,565,4,3,0.0536,51.25
3490,1078,5,3,0.0536,46.45
3490,5100,6,3,0.0536,34.57
3490,5186,7,3,0.0536,17.7
6566,4291,1,3,0.0882,62.77
6566,5101,2,3,0.0882,61.2
6566,5213,3,3,0.0882,56.93
6566,1845,4,3,0.0882,27.51
1167,6283,1,3,0.2308,142.29
1078,4791,1,4,0.125,182.54
1078,4116,2,3,0.0938,144.51
1078,2204,3,5,0.1562,90.32
1078,5221,4,3,0.0938,89.7
1078,2325,5,3,0.0938,76.51
1078,6575,6,3,0.0938,59.12
1078,3490,7,3,0.0938,46.45
1078,1301,8,3,0.0938,32.51
1078,3590,9,4,0.125,23.59
4116,4696,1,3,0.1667,149.17
4116,1078,2,3,0.1667,144.51
4791,6623,1,3,0.1579,365.08
4791,7197,2,3,0.1579,257.7
4791,1078,3,4,0.2105,182.54
4791,2204,4,6,0.3158,182.54
4791,6575,5,4,0.2105,132.76
4791,6084,6,3,0.1579,60.85
6575,6623,1,3,0.0682,157.65
6575,4791,2,4,0.0909,132.76
6575,2325,3,4,0.0909,74.19
6575,1078,4,3,0.0682,59.12
6575,2204,5,4,0.0909,52.55
6575,1989,6,3,0.0682,36.38
6575,3590,7,3,0.0682,12.87
7197,4791,1,3,0.1765,257.7
1510,20,1,3,0.125,72.26
1099,5100,1,3,0.2727,175.98
7189,6399,1,3,0.125,133.39
7189,790,2,4,0.1667,70.07
7189,983,3,3,0.125,52.55
7189,3564,4,3,0.125,39.41
7189,4500,5,3,0.125,26.68
2024,7214,1,3,0.1111,256.91
7214,1131,1,4,0.3333,1027.63
7214,2024,2,3,0.25,256.91
4554,5445,1,3,1.0,3468.25
5445,4554,1,3,0.375,3468.25
1366,1301,1,10,0.1887,65.44
1366,5185,2,6,0.1132,57.11
1366,5995,3,4,0.0755,51.07
1366,2204,4,3,0.0566,32.72
1366,3590,5,9,0.1698,32.05
6356,3490,1,3,0.4286,212.34
2742,2394,1,3,0.1765,157.95
4133,2251,1,3,0.375,74.32
4279,6836,1,3,0.3,416.19
2053,1160,1,3,0.0909,78.82
5893,3879,1,3,0.0968,298.34
5893,676,2,3,0.0968,191.79
5893,5128,3,3,0.0968,191.79
5893,385,4,3,0.0968,149.17
5893,4191,5,5,0.1613,135.61
676,6792,1,3,0.2143,495.46
676,1541,2,5,0.3571,330.31
676,2331,3,3,0.2143,270.25
676,5893,4,3,0.2143,191.79
6792,676,1,3,0.25,495.46
6792,1834,2,3,0.25,365.08
6792,6258,3,3,0.25,223.76
6792,4067,4,3,0.25,187.47
6792,5185,5,3,0.25,126.12
1283,6089,1,3,0.2727,445.12
1283,3590,2,3,0.2727,51.48
6089,1283,1,3,0.1765,445.12
6089,5215,2,4,0.2353,233.16
6089,2204,3,3,0.1765,102.01
6089,3590,4,3,0.1765,33.31
1834,6792,1,3,0.1579,365.08
1834,5215,2,3,0.1579,156.46
1834,4067,3,3,0.1579,118.4
1834,1301,4,3,0.1579,54.76
1834,6957,5,3,0.1579,46.12
1834,3590,6,3,0.1579,29.8
5215,6089,1,4,0.1429,233.16
5215,2979,2,3,0.1071,185.8
5215,6971,3,3,0.1071,185.8
5215,1834,4,3,0.1071,156.46
5215,6258,5,3,0.1071,95.9
5215,5185,6,4,0.1429,72.07
5215,3490,7,4,0.1429,70.78
5215,1301,8,3,0.1071,37.16
5215,3590,9,3,0.1071,20.22
6258,6792,1,3,0.0968,223.76
6258,5215,2,3,0.0968,95.9
6258,1541,3,3,0.0968,89.5
6258,5185,4,3,0.0968,48.82
6258,1301,5,3,0.0968,33.56
6802,2325,1,3,0.1071,87.43
6802,1934,2,3,0.1071,78.23
6802,3590,3,5,0.1786,33.71
6802,6957,4,3,0.1071,31.29
2979,5215,1,3,0.1875,185.8
2979,5185,2,3,0.1875,94.59
735,5488,1,3,0.1034,956.76
735,6521,2,4,0.1379,255.14
735,565,3,3,0.1034,98.98
224,6964,1,3,0.1071,424.68
224,2526,2,6,0.2143,212.34
224,6864,3,7,0.25,154.14
224,63,4,3,0.1071,110.1
224,2680,5,3,0.1071,102.51
224,5185,6,3,0.1071,54.05
2450,207,1,5,0.1389,113.34
2450,7100,2,3,0.0833,53.77
5119,2617,1,4,0.2105,49.5
4067,6792,1,3,0.0811,187.47
4067,1834,2,3,0.0811,118.4
4067,4866,3,3,0.0811,112.48
4067,1301,4,5,0.1351,46.87
4067,5185,5,3,0.0811,40.9
4067,3590,6,6,0.1622,30.61
4009,5878,1,3,0.3,2774.6
5878,4009,1,3,1.0,2774.6
3652,4064,1,3,0.5,1981.86
4064,3652,1,3,0.4286,1981.86
1275,4704,1,3,0.0769,19.58
1483,1846,1,3,0.2,792.74
1846,1483,1,3,0.4286,792.74
2999,3762,1,3,0.3,260.12
3570,6908,1,3,0.3,396.37
6311,5792,1,3,0.12,237.82
6311,6633,2,3,0.12,55.49
6311,6232,3,3,0.12,15.13
2187,5780,1,3,0.2143,424.68
5780,2187,1,3,0.2143,424.68
196,2263,1,3,0.6,2080.95
196,2755,2,3,0.6,1849.73
1906,2686,1,3,1.0,4624.33
6026,6158,1,3,0.75,1734.12
488,4769,1,3,0.1071,123.87
488,861,2,4,0.1429,47.76
1892,5315,1,3,0.3333,513.81
1562,2737,1,4,0.4,1387.3
2737,1562,1,4,0.5,1387.3
2454,5101,1,3,0.0789,54.76
2454,3429,2,3,0.0789,31.75
2454,3196,3,3,0.0789,31.29
2454,5626,4,3,0.0789,28.82
2454,2186,5,3,0.0789,27.38
2736,6945,1,4,0.1905,278.16
288,5063,1,3,0.15,1387.3
5063,288,1,3,1.0,1387.3
2477,7069,1,3,0.1111,440.41
7069,2477,1,3,0.4286,440.41
5026,1301,1,4,0.3333,115.61
5026,3590,2,3,0.25,47.19
5549,1036,1,3,0.375,1300.59
5549,2590,2,3,0.375,266.79
5577,4626,1,4,0.16,134.53
5577,5529,2,3,0.12,95.13
5577,3000,3,3,0.12,46.24
738,1804,1,3,0.5,1067.15
1804,738,1,3,0.2308,1067.15
144,4470,1,3,0.5,867.06
4470,144,1,3,0.1875,867.06
2350,3150,1,4,0.16,233.65
5443,1340,1,5,0.3846,970.14
5443,3504,2,5,0.3846,463.98
3238,4626,1,4,0.2667,224.21
1237,1450,1,3,0.2727,445.12
1541,676,1,5,0.1667,330.31
1541,6258,2,3,0.1,89.5
888,6073,1,4,0.3333,420.39
6073,888,1,4,0.1818,420.39
53,5100,1,3,0.75,483.94
3896,4512,1,3,0.1304,59.33
963,3981,1,3,0.75,3468.25
3981,5984,1,3,0.5,4624.33
3981,963,2,3,0.5,3468.25
3981,2007,3,3,0.5,3468.25
2007,5984,1,3,0.75,6936.5
2007,3981,2,3,0.75,3468.25
5984,2007,1,3,1.0,6936.5
5984,3981,2,3,1.0,4624.33
1149,6934,1,3,0.2727,1261.18
1149,330,2,5,0.4545,788.24
5085,2668,1,3,0.25,330.31
63,2526,1,5,0.1852,183.51
63,224,2,3,0.1111,110.1
63,5995,3,4,0.1481,100.26
63,3590,4,5,0.1852,34.95
63,3320,5,3,0.1111,26.35
3846,2535,1,3,0.2727,840.79
3846,5201,2,3,0.2727,445.12
3846,764,3,3,0.2727,315.3
3846,4976,4,3,0.2727,244.1
1055,6982,1,3,0.1364,56.47
4364,5538,1,3,0.3,75.67
4406,5606,1,3,0.6,2774.6
5606,4406,1,3,0.5,2774.6
2929,3477,1,4,0.125,80.66
2929,2271,2,3,0.0938,34.68
5612,3504,1,4,0.16,193.02
5612,3590,2,3,0.12,22.65
1369,4943,1,3,1.0,6936.5
4943,1369,1,3,0.75,6936.5
1090,3765,1,3,0.3333,1156.08
1090,5128,2,3,0.3333,660.62
3765,1090,1,3,0.375,1156.08
1934,2325,1,4,0.1053,85.9
1934,6802,2,3,0.0789,78.23
1934,3320,3,3,0.0789,18.72
1650,5089,1,3,0.375,612.04
5089,1650,1,3,0.1765,612.04
5451,6745,1,3,0.25,495.46
5451,2789,2,3,0.25,346.82
5451,3590,3,4,0.3333,62.92
6745,5451,1,3,0.2143,495.46
4585,632,1,6,0.2143,228.68
4585,5066,2,3,0.1071,6.19
6559,3590,1,3,0.1364,25.74
385,3879,1,3,0.1667,513.81
385,5893,2,3,0.1667,149.17
385,3590,3,3,0.1667,31.46
6957,1834,1,3,0.0316,46.12
6957,4253,2,4,0.0421,38.94
6957,2953,3,3,0.0316,32.45
6957,6802,4,3,0.0316,31.29
6957,5185,5,3,0.0316,15.93
6957,3590,6,3,0.0316,5.96
974,3223,1,3,0.2143,396.37
3223,974,1,3,0.2,396.37
71,2794,1,3,0.1111,171.27
2794,71,1,3,0.1667,171.27
7172,3328,1,4,0.6667,420.39
396,5270,1,3,0.1,36.51
5128,1090,1,3,0.2143,660.62
5128,5893,2,3,0.2143,191.79
3243,2617,1,4,0.2667,62.7
3243,4503,2,5,0.3333,58.17
5952,6956,1,4,0.1333,112.11
5952,2518,2,3,0.1,84.08
3791,5055,1,3,0.2727,194.03
139,3644,1,3,0.2727,1261.18
1230,3230,1,3,0.2727,630.59
3230,1230,1,3,0.25,630.59
4004,6276,1,3,0.3333,385.36
6276,4004,1,3,0.125,385.36
6276,5730,2,4,0.1667,330.31
6276,4028,3,4,0.1667,87.25
5792,6311,1,3,0.2143,237.82
5792,1989,2,3,0.2143,114.34
5792,5383,3,3,0.2143,95.9
5792,5290,4,3,0.2143,86.17
3886,6488,1,3,0.2,504.47
6488,3886,1,3,0.2727,504.47
2953,6809,1,3,0.1111,280.26
2953,2176,2,3,0.1111,220.21
2953,6957,3,3,0.1111,32.45
6216,2147,1,3,0.3333,62.92
804,5652,1,3,0.6,2378.23
804,1456,2,3,0.6,1513.42
804,746,3,3,0.6,876.19
3830,746,1,3,0.2,292.06
5488,735,1,3,1.0,956.76
112,6290,1,3,0.4286,1081.01
112,4026,2,4,0.5714,792.74
4026,112,1,4,0.2,792.74
4026,870,2,3,0.15,693.65
4026,6290,3,4,0.2,504.47
4026,6864,4,3,0.15,92.49
1742,252,1,5,0.3125,262.75
2680,957,1,3,0.1034,717.57
2680,224,2,3,0.1034,102.51
2680,6864,3,4,0.1379,85.05
2680,5185,4,3,0.1034,52.19
2739,3827,1,3,0.75,5202.38
3827,2739,1,3,0.75,5202.38
5757,5290,1,4,0.3636,146.22
3743,6966,1,3,0.3333,660.62
6966,3743,1,3,0.2143,660.62
3656,2586,1,3,0.15,57.01
1454,1999,1,4,0.8,4439.36
1999,1454,1,4,0.8,4439.36
1117,3964,1,3,0.3333,55.71
1340,5443,1,5,0.4545,970.14
1340,3504,2,4,0.3636,438.67
5622,4716,1,3,0.2308,1280.58
5622,5477,2,4,0.3077,328.36
1029,432,1,3,0.75,2601.19
2371,3297,1,3,0.0682,16.17
5529,5577,1,3,0.0857,95.13
5529,7075,2,3,0.0857,79.27
5529,3000,3,3,0.0857,33.03
1131,7214,1,4,0.4444,1027.63
1331,217,1,3,0.15,80.04
4253,217,1,3,0.1,53.36
4253,6957,2,4,0.1333,38.94
603,4767,1,3,0.375,2601.19
4767,603,1,3,0.75,2601.19
1385,1635,1,3,0.2143,70.78
6521,735,1,4,0.2667,255.14
333,6844,1,4,0.5714,1981.86
333,5239,2,3,0.4286,1981.86
6844,333,1,4,0.5,1981.86
1855,167,1,3,1.0,1156.08
6507,5477,1,3,0.3,320.15
6104,5381,1,3,0.125,165.15
6104,2255,2,3,0.125,99.09
6104,5814,3,3,0.125,80.66
6104,6014,4,3,0.125,70.78
6104,6563,5,3,0.125,38.97
2535,3846,1,3,0.3333,840.79
121,3796,1,4,0.5714,1321.24
3796,121,1,4,0.3333,1321.24
6290,820,1,3,0.2727,1261.18
6290,112,2,3,0.2727,1081.01
6290,4026,3,4,0.3636,504.47
820,6290,1,3,0.5,1261.18
870,6439,1,3,0.5,2312.17
870,4026,2,3,0.5,693.65
6439,870,1,3,0.5,2312.17
1515,3328,1,3,0.3333,210.2
884,6105,1,3,0.4286,3963.71
6105,884,1,3,1.0,3963.71
5730,6276,1,4,0.2857,330.31
5730,4028,2,3,0.2143,112.18
645,563,1,3,0.125,68.0
80,4833,1,3,0.2143,743.2
4833,80,1,3,0.375,743.2
1550,1966,1,3,0.06,55.49
2710,3490,1,5,0.2,99.09
1546,2526,1,3,0.5,495.46
5169,3320,1,3,0.25,59.29
4636,3877,1,3,0.3333,205.53
2971,3504,1,3,0.125,150.79
2971,1301,2,3,0.125,43.35
2971,3590,3,3,0.125,23.59
6964,224,1,3,0.4286,424.68
4474,3590,1,3,0.375,70.78
3879,385,1,3,0.3333,513.81
3879,5893,2,3,0.3333,298.34
4622,6971,1,3,0.2727,472.94
6971,4622,1,3,0.1875,472.94
6971,3609,2,3,0.1875,346.82
6971,5215,3,3,0.1875,185.8
5381,6104,1,3,0.1429,165.15
2412,4284,1,3,0.4286,1698.73
4284,2412,1,3,0.4286,1698.73
941,4122,1,3,0.75,3468.25
4122,941,1,3,0.5,3468.25
957,2680,1,3,0.75,717.57
1114,1707,1,3,0.75,2601.19
1707,1114,1,3,0.375,2601.19
1087,5100,1,3,0.1765,113.87
3984,2079,1,3,0.1579,168.5
301,1097,1,3,0.2,90.97
301,3392,2,3,0.2,41.72
6809,2953,1,3,0.2727,280.26
6809,3799,2,3,0.2727,148.37
2176,4272,1,3,0.2143,990.93
2176,2953,2,3,0.2143,220.21
4272,2176,1,3,0.5,990.93
1092,427,1,3,0.6,876.19
7075,5529,1,3,0.1,79.27
3380,3504,1,3,0.125,150.79
5198,2617,1,3,0.3,70.54
5239,333,1,3,0.5,1981.86
5771,5100,1,3,0.3,193.58
4308,6840,1,3,0.1304,72.38
1036,5549,1,3,0.375,1300.59
5320,3590,1,3,0.3,56.62
